image_id,relative_path,class_id,label,class_name,species,breed_id,official_split
Ragdoll_174,datasets/oxford_pets/images/Ragdoll_174.jpg,27,26,Ragdoll,1,9,trainval
Ragdoll_175,datasets/oxford_pets/images/Ragdoll_175.jpg,27,26,Ragdoll,1,9,trainval
Ragdoll_177,datasets/oxford_pets/images/Ragdoll_177.jpg,27,26,Ragdoll,1,9,trainval
Ragdoll_178,datasets/oxford_pets/images/Ragdoll_178.jpg,27,26,Ragdoll,1,9,trainval
Ragdoll_179,datasets/oxford_pets/images/Ragdoll_179.jpg,27,26,Ragdoll,1,9,trainval
Ragdoll_18,datasets/oxford_pets/images/Ragdoll_18.jpg,27,26,Ragdoll,1,9,trainval
Ragdoll_180,datasets/oxford_pets/images/Ragdoll_180.jpg,27,26,Ragdoll,1,9,trainval
Ragdoll_182,datasets/oxford_pets/images/Ragdoll_182.jpg,27,26,Ragdoll,1,9,trainval
Ragdoll_183,datasets/oxford_pets/images/Ragdoll_183.jpg,27,26,Ragdoll,1,9,trainval
Ragdoll_184,datasets/oxford_pets/images/Ragdoll_184.jpg,27,26,Ragdoll,1,9,trainval
Ragdoll_185,datasets/oxford_pets/images/Ragdoll_185.jpg,27,26,Ragdoll,1,9,trainval
Ragdoll_186,datasets/oxford_pets/images/Ragdoll_186.jpg,27,26,Ragdoll,1,9,trainval
Ragdoll_188,datasets/oxford_pets/images/Ragdoll_188.jpg,27,26,Ragdoll,1,9,trainval
Ragdoll_189,datasets/oxford_pets/images/Ragdoll_189.jpg,27,26,Ragdoll,1,9,trainval
Ragdoll_190,datasets/oxford_pets/images/Ragdoll_190.jpg,27,26,Ragdoll,1,9,trainval
Ragdoll_191,datasets/oxford_pets/images/Ragdoll_191.jpg,27,26,Ragdoll,1,9,trainval
Ragdoll_192,datasets/oxford_pets/images/Ragdoll_192.jpg,27,26,Ragdoll,1,9,trainval
Ragdoll_193,datasets/oxford_pets/images/Ragdoll_193.jpg,27,26,Ragdoll,1,9,trainval
Ragdoll_194,datasets/oxford_pets/images/Ragdoll_194.jpg,27,26,Ragdoll,1,9,trainval
Ragdoll_195,datasets/oxford_pets/images/Ragdoll_195.jpg,27,26,Ragdoll,1,9,trainval
Ragdoll_196,datasets/oxford_pets/images/Ragdoll_196.jpg,27,26,Ragdoll,1,9,trainval
Ragdoll_197,datasets/oxford_pets/images/Ragdoll_197.jpg,27,26,Ragdoll,1,9,trainval
Ragdoll_198,datasets/oxford_pets/images/Ragdoll_198.jpg,27,26,Ragdoll,1,9,trainval
Ragdoll_199,datasets/oxford_pets/images/Ragdoll_199.jpg,27,26,Ragdoll,1,9,trainval
Russian_Blue_1,datasets/oxford_pets/images/Russian_Blue_1.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_100,datasets/oxford_pets/images/Russian_Blue_100.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_101,datasets/oxford_pets/images/Russian_Blue_101.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_102,datasets/oxford_pets/images/Russian_Blue_102.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_104,datasets/oxford_pets/images/Russian_Blue_104.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_106,datasets/oxford_pets/images/Russian_Blue_106.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_107,datasets/oxford_pets/images/Russian_Blue_107.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_108,datasets/oxford_pets/images/Russian_Blue_108.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_109,datasets/oxford_pets/images/Russian_Blue_109.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_110,datasets/oxford_pets/images/Russian_Blue_110.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_111,datasets/oxford_pets/images/Russian_Blue_111.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_112,datasets/oxford_pets/images/Russian_Blue_112.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_113,datasets/oxford_pets/images/Russian_Blue_113.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_114,datasets/oxford_pets/images/Russian_Blue_114.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_116,datasets/oxford_pets/images/Russian_Blue_116.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_117,datasets/oxford_pets/images/Russian_Blue_117.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_118,datasets/oxford_pets/images/Russian_Blue_118.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_12,datasets/oxford_pets/images/Russian_Blue_12.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_122,datasets/oxford_pets/images/Russian_Blue_122.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_123,datasets/oxford_pets/images/Russian_Blue_123.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_125,datasets/oxford_pets/images/Russian_Blue_125.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_128,datasets/oxford_pets/images/Russian_Blue_128.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_129,datasets/oxford_pets/images/Russian_Blue_129.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_130,datasets/oxford_pets/images/Russian_Blue_130.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_131,datasets/oxford_pets/images/Russian_Blue_131.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_132,datasets/oxford_pets/images/Russian_Blue_132.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_133,datasets/oxford_pets/images/Russian_Blue_133.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_135,datasets/oxford_pets/images/Russian_Blue_135.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_136,datasets/oxford_pets/images/Russian_Blue_136.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_137,datasets/oxford_pets/images/Russian_Blue_137.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_14,datasets/oxford_pets/images/Russian_Blue_14.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_140,datasets/oxford_pets/images/Russian_Blue_140.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_142,datasets/oxford_pets/images/Russian_Blue_142.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_143,datasets/oxford_pets/images/Russian_Blue_143.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_144,datasets/oxford_pets/images/Russian_Blue_144.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_145,datasets/oxford_pets/images/Russian_Blue_145.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_146,datasets/oxford_pets/images/Russian_Blue_146.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_147,datasets/oxford_pets/images/Russian_Blue_147.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_148,datasets/oxford_pets/images/Russian_Blue_148.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_149,datasets/oxford_pets/images/Russian_Blue_149.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_150,datasets/oxford_pets/images/Russian_Blue_150.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_151,datasets/oxford_pets/images/Russian_Blue_151.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_152,datasets/oxford_pets/images/Russian_Blue_152.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_153,datasets/oxford_pets/images/Russian_Blue_153.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_154,datasets/oxford_pets/images/Russian_Blue_154.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_156,datasets/oxford_pets/images/Russian_Blue_156.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_158,datasets/oxford_pets/images/Russian_Blue_158.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_16,datasets/oxford_pets/images/Russian_Blue_16.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_160,datasets/oxford_pets/images/Russian_Blue_160.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_161,datasets/oxford_pets/images/Russian_Blue_161.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_162,datasets/oxford_pets/images/Russian_Blue_162.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_164,datasets/oxford_pets/images/Russian_Blue_164.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_165,datasets/oxford_pets/images/Russian_Blue_165.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_166,datasets/oxford_pets/images/Russian_Blue_166.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_168,datasets/oxford_pets/images/Russian_Blue_168.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_169,datasets/oxford_pets/images/Russian_Blue_169.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_17,datasets/oxford_pets/images/Russian_Blue_17.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_170,datasets/oxford_pets/images/Russian_Blue_170.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_171,datasets/oxford_pets/images/Russian_Blue_171.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_173,datasets/oxford_pets/images/Russian_Blue_173.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_174,datasets/oxford_pets/images/Russian_Blue_174.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_175,datasets/oxford_pets/images/Russian_Blue_175.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_178,datasets/oxford_pets/images/Russian_Blue_178.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_179,datasets/oxford_pets/images/Russian_Blue_179.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_18,datasets/oxford_pets/images/Russian_Blue_18.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_180,datasets/oxford_pets/images/Russian_Blue_180.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_181,datasets/oxford_pets/images/Russian_Blue_181.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_182,datasets/oxford_pets/images/Russian_Blue_182.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_183,datasets/oxford_pets/images/Russian_Blue_183.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_185,datasets/oxford_pets/images/Russian_Blue_185.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_187,datasets/oxford_pets/images/Russian_Blue_187.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_188,datasets/oxford_pets/images/Russian_Blue_188.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_19,datasets/oxford_pets/images/Russian_Blue_19.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_191,datasets/oxford_pets/images/Russian_Blue_191.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_192,datasets/oxford_pets/images/Russian_Blue_192.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_193,datasets/oxford_pets/images/Russian_Blue_193.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_195,datasets/oxford_pets/images/Russian_Blue_195.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_196,datasets/oxford_pets/images/Russian_Blue_196.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_198,datasets/oxford_pets/images/Russian_Blue_198.jpg,28,27,Russian_Blue,1,10,trainval
Russian_Blue_199,datasets/oxford_pets/images/Russian_Blue_199.jpg,28,27,Russian_Blue,1,10,trainval
Siamese_101,datasets/oxford_pets/images/Siamese_101.jpg,33,32,Siamese,1,11,trainval
Siamese_102,datasets/oxford_pets/images/Siamese_102.jpg,33,32,Siamese,1,11,trainval
Siamese_104,datasets/oxford_pets/images/Siamese_104.jpg,33,32,Siamese,1,11,trainval
Siamese_108,datasets/oxford_pets/images/Siamese_108.jpg,33,32,Siamese,1,11,trainval
Siamese_109,datasets/oxford_pets/images/Siamese_109.jpg,33,32,Siamese,1,11,trainval
Siamese_110,datasets/oxford_pets/images/Siamese_110.jpg,33,32,Siamese,1,11,trainval
Siamese_111,datasets/oxford_pets/images/Siamese_111.jpg,33,32,Siamese,1,11,trainval
Siamese_112,datasets/oxford_pets/images/Siamese_112.jpg,33,32,Siamese,1,11,trainval
Siamese_113,datasets/oxford_pets/images/Siamese_113.jpg,33,32,Siamese,1,11,trainval
Siamese_114,datasets/oxford_pets/images/Siamese_114.jpg,33,32,Siamese,1,11,trainval
Siamese_115,datasets/oxford_pets/images/Siamese_115.jpg,33,32,Siamese,1,11,trainval
Siamese_116,datasets/oxford_pets/images/Siamese_116.jpg,33,32,Siamese,1,11,trainval
Siamese_117,datasets/oxford_pets/images/Siamese_117.jpg,33,32,Siamese,1,11,trainval
Siamese_119,datasets/oxford_pets/images/Siamese_119.jpg,33,32,Siamese,1,11,trainval
Siamese_120,datasets/oxford_pets/images/Siamese_120.jpg,33,32,Siamese,1,11,trainval
Siamese_122,datasets/oxford_pets/images/Siamese_122.jpg,33,32,Siamese,1,11,trainval
Siamese_125,datasets/oxford_pets/images/Siamese_125.jpg,33,32,Siamese,1,11,trainval
Siamese_126,datasets/oxford_pets/images/Siamese_126.jpg,33,32,Siamese,1,11,trainval
Siamese_128,datasets/oxford_pets/images/Siamese_128.jpg,33,32,Siamese,1,11,trainval
Siamese_129,datasets/oxford_pets/images/Siamese_129.jpg,33,32,Siamese,1,11,trainval
Siamese_131,datasets/oxford_pets/images/Siamese_131.jpg,33,32,Siamese,1,11,trainval
Siamese_133,datasets/oxford_pets/images/Siamese_133.jpg,33,32,Siamese,1,11,trainval
Siamese_136,datasets/oxford_pets/images/Siamese_136.jpg,33,32,Siamese,1,11,trainval
Siamese_137,datasets/oxford_pets/images/Siamese_137.jpg,33,32,Siamese,1,11,trainval
Siamese_138,datasets/oxford_pets/images/Siamese_138.jpg,33,32,Siamese,1,11,trainval
Siamese_139,datasets/oxford_pets/images/Siamese_139.jpg,33,32,Siamese,1,11,trainval
Siamese_14,datasets/oxford_pets/images/Siamese_14.jpg,33,32,Siamese,1,11,trainval
Siamese_140,datasets/oxford_pets/images/Siamese_140.jpg,33,32,Siamese,1,11,trainval
Siamese_142,datasets/oxford_pets/images/Siamese_142.jpg,33,32,Siamese,1,11,trainval
Siamese_143,datasets/oxford_pets/images/Siamese_143.jpg,33,32,Siamese,1,11,trainval
Siamese_144,datasets/oxford_pets/images/Siamese_144.jpg,33,32,Siamese,1,11,trainval
Siamese_146,datasets/oxford_pets/images/Siamese_146.jpg,33,32,Siamese,1,11,trainval
Siamese_147,datasets/oxford_pets/images/Siamese_147.jpg,33,32,Siamese,1,11,trainval
Siamese_148,datasets/oxford_pets/images/Siamese_148.jpg,33,32,Siamese,1,11,trainval
Siamese_149,datasets/oxford_pets/images/Siamese_149.jpg,33,32,Siamese,1,11,trainval
Siamese_150,datasets/oxford_pets/images/Siamese_150.jpg,33,32,Siamese,1,11,trainval
Siamese_152,datasets/oxford_pets/images/Siamese_152.jpg,33,32,Siamese,1,11,trainval
Siamese_153,datasets/oxford_pets/images/Siamese_153.jpg,33,32,Siamese,1,11,trainval
Siamese_154,datasets/oxford_pets/images/Siamese_154.jpg,33,32,Siamese,1,11,trainval
Siamese_155,datasets/oxford_pets/images/Siamese_155.jpg,33,32,Siamese,1,11,trainval
Siamese_156,datasets/oxford_pets/images/Siamese_156.jpg,33,32,Siamese,1,11,trainval
Siamese_158,datasets/oxford_pets/images/Siamese_158.jpg,33,32,Siamese,1,11,trainval
Siamese_159,datasets/oxford_pets/images/Siamese_159.jpg,33,32,Siamese,1,11,trainval
Siamese_160,datasets/oxford_pets/images/Siamese_160.jpg,33,32,Siamese,1,11,trainval
Siamese_162,datasets/oxford_pets/images/Siamese_162.jpg,33,32,Siamese,1,11,trainval
Siamese_163,datasets/oxford_pets/images/Siamese_163.jpg,33,32,Siamese,1,11,trainval
Siamese_164,datasets/oxford_pets/images/Siamese_164.jpg,33,32,Siamese,1,11,trainval
Siamese_165,datasets/oxford_pets/images/Siamese_165.jpg,33,32,Siamese,1,11,trainval
Siamese_167,datasets/oxford_pets/images/Siamese_167.jpg,33,32,Siamese,1,11,trainval
Siamese_168,datasets/oxford_pets/images/Siamese_168.jpg,33,32,Siamese,1,11,trainval
Siamese_169,datasets/oxford_pets/images/Siamese_169.jpg,33,32,Siamese,1,11,trainval
Siamese_170,datasets/oxford_pets/images/Siamese_170.jpg,33,32,Siamese,1,11,trainval
Siamese_171,datasets/oxford_pets/images/Siamese_171.jpg,33,32,Siamese,1,11,trainval
Siamese_172,datasets/oxford_pets/images/Siamese_172.jpg,33,32,Siamese,1,11,trainval
Siamese_175,datasets/oxford_pets/images/Siamese_175.jpg,33,32,Siamese,1,11,trainval
Siamese_176,datasets/oxford_pets/images/Siamese_176.jpg,33,32,Siamese,1,11,trainval
Siamese_178,datasets/oxford_pets/images/Siamese_178.jpg,33,32,Siamese,1,11,trainval
Siamese_18,datasets/oxford_pets/images/Siamese_18.jpg,33,32,Siamese,1,11,trainval
Siamese_180,datasets/oxford_pets/images/Siamese_180.jpg,33,32,Siamese,1,11,trainval
Siamese_181,datasets/oxford_pets/images/Siamese_181.jpg,33,32,Siamese,1,11,trainval
Siamese_182,datasets/oxford_pets/images/Siamese_182.jpg,33,32,Siamese,1,11,trainval
Siamese_184,datasets/oxford_pets/images/Siamese_184.jpg,33,32,Siamese,1,11,trainval
Siamese_185,datasets/oxford_pets/images/Siamese_185.jpg,33,32,Siamese,1,11,trainval
Siamese_186,datasets/oxford_pets/images/Siamese_186.jpg,33,32,Siamese,1,11,trainval
Siamese_187,datasets/oxford_pets/images/Siamese_187.jpg,33,32,Siamese,1,11,trainval
Siamese_188,datasets/oxford_pets/images/Siamese_188.jpg,33,32,Siamese,1,11,trainval
Siamese_189,datasets/oxford_pets/images/Siamese_189.jpg,33,32,Siamese,1,11,trainval
Siamese_19,datasets/oxford_pets/images/Siamese_19.jpg,33,32,Siamese,1,11,trainval
Siamese_191,datasets/oxford_pets/images/Siamese_191.jpg,33,32,Siamese,1,11,trainval
Siamese_193,datasets/oxford_pets/images/Siamese_193.jpg,33,32,Siamese,1,11,trainval
Siamese_195,datasets/oxford_pets/images/Siamese_195.jpg,33,32,Siamese,1,11,trainval
Siamese_196,datasets/oxford_pets/images/Siamese_196.jpg,33,32,Siamese,1,11,trainval
Siamese_198,datasets/oxford_pets/images/Siamese_198.jpg,33,32,Siamese,1,11,trainval
Siamese_199,datasets/oxford_pets/images/Siamese_199.jpg,33,32,Siamese,1,11,trainval
Siamese_201,datasets/oxford_pets/images/Siamese_201.jpg,33,32,Siamese,1,11,trainval
Siamese_202,datasets/oxford_pets/images/Siamese_202.jpg,33,32,Siamese,1,11,trainval
Siamese_204,datasets/oxford_pets/images/Siamese_204.jpg,33,32,Siamese,1,11,trainval
Siamese_205,datasets/oxford_pets/images/Siamese_205.jpg,33,32,Siamese,1,11,trainval
Siamese_208,datasets/oxford_pets/images/Siamese_208.jpg,33,32,Siamese,1,11,trainval
Sphynx_1,datasets/oxford_pets/images/Sphynx_1.jpg,34,33,Sphynx,1,12,trainval
Sphynx_102,datasets/oxford_pets/images/Sphynx_102.jpg,34,33,Sphynx,1,12,trainval
Sphynx_104,datasets/oxford_pets/images/Sphynx_104.jpg,34,33,Sphynx,1,12,trainval
Sphynx_105,datasets/oxford_pets/images/Sphynx_105.jpg,34,33,Sphynx,1,12,trainval
Sphynx_107,datasets/oxford_pets/images/Sphynx_107.jpg,34,33,Sphynx,1,12,trainval
Sphynx_108,datasets/oxford_pets/images/Sphynx_108.jpg,34,33,Sphynx,1,12,trainval
Sphynx_110,datasets/oxford_pets/images/Sphynx_110.jpg,34,33,Sphynx,1,12,trainval
Sphynx_111,datasets/oxford_pets/images/Sphynx_111.jpg,34,33,Sphynx,1,12,trainval
Sphynx_112,datasets/oxford_pets/images/Sphynx_112.jpg,34,33,Sphynx,1,12,trainval
Sphynx_115,datasets/oxford_pets/images/Sphynx_115.jpg,34,33,Sphynx,1,12,trainval
Sphynx_116,datasets/oxford_pets/images/Sphynx_116.jpg,34,33,Sphynx,1,12,trainval
Sphynx_117,datasets/oxford_pets/images/Sphynx_117.jpg,34,33,Sphynx,1,12,trainval
Sphynx_12,datasets/oxford_pets/images/Sphynx_12.jpg,34,33,Sphynx,1,12,trainval
Sphynx_121,datasets/oxford_pets/images/Sphynx_121.jpg,34,33,Sphynx,1,12,trainval
Sphynx_122,datasets/oxford_pets/images/Sphynx_122.jpg,34,33,Sphynx,1,12,trainval
Sphynx_124,datasets/oxford_pets/images/Sphynx_124.jpg,34,33,Sphynx,1,12,trainval
Sphynx_125,datasets/oxford_pets/images/Sphynx_125.jpg,34,33,Sphynx,1,12,trainval
Sphynx_126,datasets/oxford_pets/images/Sphynx_126.jpg,34,33,Sphynx,1,12,trainval
Sphynx_127,datasets/oxford_pets/images/Sphynx_127.jpg,34,33,Sphynx,1,12,trainval
Sphynx_128,datasets/oxford_pets/images/Sphynx_128.jpg,34,33,Sphynx,1,12,trainval
Sphynx_129,datasets/oxford_pets/images/Sphynx_129.jpg,34,33,Sphynx,1,12,trainval
Sphynx_130,datasets/oxford_pets/images/Sphynx_130.jpg,34,33,Sphynx,1,12,trainval
Sphynx_131,datasets/oxford_pets/images/Sphynx_131.jpg,34,33,Sphynx,1,12,trainval
Sphynx_132,datasets/oxford_pets/images/Sphynx_132.jpg,34,33,Sphynx,1,12,trainval
Sphynx_133,datasets/oxford_pets/images/Sphynx_133.jpg,34,33,Sphynx,1,12,trainval
Sphynx_136,datasets/oxford_pets/images/Sphynx_136.jpg,34,33,Sphynx,1,12,trainval
Sphynx_137,datasets/oxford_pets/images/Sphynx_137.jpg,34,33,Sphynx,1,12,trainval
Sphynx_138,datasets/oxford_pets/images/Sphynx_138.jpg,34,33,Sphynx,1,12,trainval
Sphynx_139,datasets/oxford_pets/images/Sphynx_139.jpg,34,33,Sphynx,1,12,trainval
Sphynx_141,datasets/oxford_pets/images/Sphynx_141.jpg,34,33,Sphynx,1,12,trainval
Sphynx_142,datasets/oxford_pets/images/Sphynx_142.jpg,34,33,Sphynx,1,12,trainval
Sphynx_143,datasets/oxford_pets/images/Sphynx_143.jpg,34,33,Sphynx,1,12,trainval
Sphynx_144,datasets/oxford_pets/images/Sphynx_144.jpg,34,33,Sphynx,1,12,trainval
Sphynx_145,datasets/oxford_pets/images/Sphynx_145.jpg,34,33,Sphynx,1,12,trainval
Sphynx_150,datasets/oxford_pets/images/Sphynx_150.jpg,34,33,Sphynx,1,12,trainval
Sphynx_151,datasets/oxford_pets/images/Sphynx_151.jpg,34,33,Sphynx,1,12,trainval
Sphynx_152,datasets/oxford_pets/images/Sphynx_152.jpg,34,33,Sphynx,1,12,trainval
Sphynx_153,datasets/oxford_pets/images/Sphynx_153.jpg,34,33,Sphynx,1,12,trainval
Sphynx_155,datasets/oxford_pets/images/Sphynx_155.jpg,34,33,Sphynx,1,12,trainval
Sphynx_156,datasets/oxford_pets/images/Sphynx_156.jpg,34,33,Sphynx,1,12,trainval
Sphynx_157,datasets/oxford_pets/images/Sphynx_157.jpg,34,33,Sphynx,1,12,trainval
Sphynx_158,datasets/oxford_pets/images/Sphynx_158.jpg,34,33,Sphynx,1,12,trainval
Sphynx_159,datasets/oxford_pets/images/Sphynx_159.jpg,34,33,Sphynx,1,12,trainval
Sphynx_160,datasets/oxford_pets/images/Sphynx_160.jpg,34,33,Sphynx,1,12,trainval
Sphynx_162,datasets/oxford_pets/images/Sphynx_162.jpg,34,33,Sphynx,1,12,trainval
Sphynx_164,datasets/oxford_pets/images/Sphynx_164.jpg,34,33,Sphynx,1,12,trainval
Sphynx_165,datasets/oxford_pets/images/Sphynx_165.jpg,34,33,Sphynx,1,12,trainval
Sphynx_166,datasets/oxford_pets/images/Sphynx_166.jpg,34,33,Sphynx,1,12,trainval
Sphynx_167,datasets/oxford_pets/images/Sphynx_167.jpg,34,33,Sphynx,1,12,trainval
Sphynx_168,datasets/oxford_pets/images/Sphynx_168.jpg,34,33,Sphynx,1,12,trainval
Sphynx_169,datasets/oxford_pets/images/Sphynx_169.jpg,34,33,Sphynx,1,12,trainval
Sphynx_17,datasets/oxford_pets/images/Sphynx_17.jpg,34,33,Sphynx,1,12,trainval
Sphynx_170,datasets/oxford_pets/images/Sphynx_170.jpg,34,33,Sphynx,1,12,trainval
Sphynx_171,datasets/oxford_pets/images/Sphynx_171.jpg,34,33,Sphynx,1,12,trainval
Sphynx_172,datasets/oxford_pets/images/Sphynx_172.jpg,34,33,Sphynx,1,12,trainval
Sphynx_174,datasets/oxford_pets/images/Sphynx_174.jpg,34,33,Sphynx,1,12,trainval
Sphynx_175,datasets/oxford_pets/images/Sphynx_175.jpg,34,33,Sphynx,1,12,trainval
Sphynx_177,datasets/oxford_pets/images/Sphynx_177.jpg,34,33,Sphynx,1,12,trainval
Sphynx_178,datasets/oxford_pets/images/Sphynx_178.jpg,34,33,Sphynx,1,12,trainval
Sphynx_179,datasets/oxford_pets/images/Sphynx_179.jpg,34,33,Sphynx,1,12,trainval
Sphynx_18,datasets/oxford_pets/images/Sphynx_18.jpg,34,33,Sphynx,1,12,trainval
Sphynx_180,datasets/oxford_pets/images/Sphynx_180.jpg,34,33,Sphynx,1,12,trainval
Sphynx_181,datasets/oxford_pets/images/Sphynx_181.jpg,34,33,Sphynx,1,12,trainval
Sphynx_187,datasets/oxford_pets/images/Sphynx_187.jpg,34,33,Sphynx,1,12,trainval
Sphynx_188,datasets/oxford_pets/images/Sphynx_188.jpg,34,33,Sphynx,1,12,trainval
Sphynx_189,datasets/oxford_pets/images/Sphynx_189.jpg,34,33,Sphynx,1,12,trainval
Sphynx_19,datasets/oxford_pets/images/Sphynx_19.jpg,34,33,Sphynx,1,12,trainval
Sphynx_191,datasets/oxford_pets/images/Sphynx_191.jpg,34,33,Sphynx,1,12,trainval
Sphynx_193,datasets/oxford_pets/images/Sphynx_193.jpg,34,33,Sphynx,1,12,trainval
Sphynx_194,datasets/oxford_pets/images/Sphynx_194.jpg,34,33,Sphynx,1,12,trainval
Sphynx_195,datasets/oxford_pets/images/Sphynx_195.jpg,34,33,Sphynx,1,12,trainval
Sphynx_197,datasets/oxford_pets/images/Sphynx_197.jpg,34,33,Sphynx,1,12,trainval
Sphynx_198,datasets/oxford_pets/images/Sphynx_198.jpg,34,33,Sphynx,1,12,trainval
Sphynx_199,datasets/oxford_pets/images/Sphynx_199.jpg,34,33,Sphynx,1,12,trainval
Sphynx_200,datasets/oxford_pets/images/Sphynx_200.jpg,34,33,Sphynx,1,12,trainval
Sphynx_201,datasets/oxford_pets/images/Sphynx_201.jpg,34,33,Sphynx,1,12,trainval
Sphynx_202,datasets/oxford_pets/images/Sphynx_202.jpg,34,33,Sphynx,1,12,trainval
Sphynx_204,datasets/oxford_pets/images/Sphynx_204.jpg,34,33,Sphynx,1,12,trainval
Sphynx_205,datasets/oxford_pets/images/Sphynx_205.jpg,34,33,Sphynx,1,12,trainval
Sphynx_206,datasets/oxford_pets/images/Sphynx_206.jpg,34,33,Sphynx,1,12,trainval
american_bulldog_10,datasets/oxford_pets/images/american_bulldog_10.jpg,2,1,american_bulldog,2,1,trainval
american_bulldog_100,datasets/oxford_pets/images/american_bulldog_100.jpg,2,1,american_bulldog,2,1,trainval
american_bulldog_101,datasets/oxford_pets/images/american_bulldog_101.jpg,2,1,american_bulldog,2,1,trainval
american_bulldog_102,datasets/oxford_pets/images/american_bulldog_102.jpg,2,1,american_bulldog,2,1,trainval
